id	author_id	created_at	text	coding	sentiment
1465500884335484933	16315586	2021-11-30 02:00:13+00:00	Shang Chi is ruined already because of Awkwafina being the love interest	too little info	negative
1465500655213289477	1132333348804866050	2021-11-30 01:59:18+00:00	Not even 30 minutes into Shang Chi and it’s already better than Eternals imo	comparison	positive
1465500594295255051	68300923	2021-11-30 01:59:04+00:00	@MFAZ05 @b__noc In no Order  Doctor StrangeCaptain America Civil WarBlack PantherInfinity WarShang Chi	too little info	neutral
1465500404096118786	3246217221	2021-11-30 01:58:18+00:00	@REDACTEDSpider I just hope shang chi trains him like he did in the comics	too little info	neutral
1465500164878131202	430331389	2021-11-30 01:57:21+00:00	Late to the party but Shang Chi is one of the best marvel movies they’ve ever made	review	positive
1465499981477994496	71811722	2021-11-30 01:56:37+00:00	Shang Chi was great.	too little info	positive
1465499614916849664	2698732027	2021-11-30 01:55:10+00:00	@POWERFUCK666 Black Widow and Shang-Chi were just the same old, same old. Black Panther wasn't long enough and the setting wasn't fleshed out. Most of the time Wakanda was just windows.	actor/character talk	neutral
1465499404371173378	1148396176351346689	2021-11-30 01:54:20+00:00	Shang-Chi was amazing. I wish I would have seen it on the big screen.	watching	positive
1465499124657123331	1394843123293908992	2021-11-30 01:53:13+00:00	alright ill watch shang chi now	too little info	neutral
1465499121863704582	1394843123293908992	2021-11-30 01:53:12+00:00	that short haired girl w bangs from shang chi guys	too little info	neutral
1465499115475935233	712764906647470080	2021-11-30 01:53:11+00:00	Shang Chi really is a beautiful movie I’ve already watched it like 6 times in the last 2 weeks	watching	positive
1465499038665560070	1420428858826838016	2021-11-30 01:52:53+00:00	idk I just think shang-chi should’ve gotten a grammy nomination for best score but what do i know	too little info	neutral
1465498953001144328	361662171	2021-11-30 01:52:32+00:00	@IamJoshuaK ahhh yah, this a must see for jordan &amp; i cause we’re super excited for Dr.Strange and this all ties into it, i do suggest to you like i told him WATCH SHANG-CHI if you haven’t before this!🤗	too little info	neutral
1465498758242836488	813121428459581441	2021-11-30 01:51:46+00:00	@trytoharmonize Also Shang-Chi is on Disney+ now &gt;:O	too little info	neutral
1465498636054323205	1459210923969814531	2021-11-30 01:51:17+00:00	@mr_blah_blah__ I waited too long to see Shang Chi, got some making up to do	too little info	neutral
1465498172986298369	221250414	2021-11-30 01:49:26+00:00	Awkwafina ain’t do shit in Shang-Chi but give ad-libs	too little info	neutral
1465497887853334531	950558893343588352	2021-11-30 01:48:18+00:00	i love shang chi so much	too little info	positive
1465497835684732928	1321198355859574786	2021-11-30 01:48:06+00:00	@MidnightLadyLav SPILL IT! it’s honestly not making sense and i sincerely hope she’s not in any future shang chi projects cause seeing her further in the mcu is gonna put me at my limit 💀	scene/plot talk	neutral
1465497695242448896	1461020684969152515	2021-11-30 01:47:32+00:00	@C_Shangchi @ShillShow ‼️GEM SPOTTED💎‼️#SOLAR IS A COIN WITH UTILITY AND A REAL LIFE CAUSE. 7% $SOL REWARDS TO HOLDERS✅SAFE CONTRACT by monkey shanti✅ KYC w/PinkSale✅PRESALE SALE FOR SOON🌐 https://t.co/qYiK4deA68🔔 https://t.co/tI3yXLUAth#BNB #ADA #BTC #ETH #BSCGem #SOL #100xgem	advertisement	neutral
1465497612073639937	1461020684969152515	2021-11-30 01:47:13+00:00	@C_Shangchi @ShillShow ‼️GEM SPOTTED💎‼️#SOLAR IS A COIN WITH UTILITY AND A REAL LIFE CAUSE. 7% $SOL REWARDS TO HOLDERS✅SAFE CONTRACT by monkey shanti✅ KYC w/PinkSale✅PRESALE SALE FOR SOON🌐 https://t.co/qYiK4deA68🔔 https://t.co/tI3yXLUAth#BNB #ADA #BTC #ETH #BSCGem #SOL #100xgem	advertisement	neutral
1465497293931663372	550897622	2021-11-30 01:45:57+00:00	Y’all can say all y’all want but Dallas Liu cannot be the same actor playing the teen Shang Chi LOL they’re too different. Or I’m delusional	actor/character talk	neutral
1465496909867409412	1163274754226176000	2021-11-30 01:44:25+00:00	@MattyTingles Shang-Chi was really amazing!	too little info	positive
1465496745643847681	1424400631176081411	2021-11-30 01:43:46+00:00	@tpwk90s shang chi	too little info	neutral
1465496667659116548	3323458300	2021-11-30 01:43:27+00:00	My ★★★★★ review of Shang-Chi and the Legend of the Ten Rings (2021) on @letterboxd: https://t.co/ELTKhZx5P7	review	positive
1465496556782632960	1280345416651997184	2021-11-30 01:43:01+00:00	1. Loki (10/10)2. Eternals (8/10)3. Shang-Chi (7/10)4. The Falcon and The Winter Soldier (7/10)5. What If...? (7/10)6. WandaVision (6/10)7. Black Widow (6/10)	review	positive
1465496528919797763	1343504121513402368	2021-11-30 01:42:54+00:00	@devilsmacarena i do too!! have you seen shang chi? it’s so good	watching	positive
1465496382626619392	1397058794593558536	2021-11-30 01:42:19+00:00	i wanna watch shang-chi so bad	watching	positive
1465496379036475400	908743637005144065	2021-11-30 01:42:19+00:00	Drive My CarFleeThe HumansIdentifying FeaturesPassingThe Power of the DogQuo vadis, Aida?Shang-ChiSummer of SoulTitane https://t.co/yidCL9llPL	too little info	neutral
1465496058302238722	2698732027	2021-11-30 01:41:02+00:00	@POWERFUCK666 Black Widow was just... fine? Like I enjoyed it overall but you could tell everyone was doing CGI for Eternals while Black Widow and Shang Chi were MASSIVE afterthoughts	review	positive
1465495687534157832	69158351	2021-11-30 01:39:34+00:00	Shang-Chi	too little info	neutral
1465495366871269377	253325744	2021-11-30 01:38:17+00:00	Shang-Chi &amp; them 10 rings is a good ass movie!	review	positive
1465494641881468930	1429781994012090377	2021-11-30 01:35:24+00:00	i want more mcu twt moots so please help me rt this xxmy favs :gamorayelenablack widowwanda maximoffshang-chixu xialingand a lot more ! rts are really appreciated	actor/character talk	positive
1465494394719641601	959915359921983489	2021-11-30 01:34:25+00:00	Shang-Chi is very good and anyone who hasn’t seen it yet really should	review	positive
1465494291359232003	1219719960693334016	2021-11-30 01:34:01+00:00	@SubinthePub We almost made Shang-Chi back in 2012 btw... would've worked then for sure!	too little info	neutral
1465494121812926467	961412350795370496	2021-11-30 01:33:20+00:00	watched shang-chi for the fourth time since last thursday... https://t.co/Xti4KQ01XI	watching	neutral
1465493357874929674	1919221928	2021-11-30 01:30:18+00:00	I love Shang-Chi and Eternals but The Suicide Squad (2021) is better than all of MCU movie release this year so far (haven’t watched Spider-Man yet). I forget about Black Widow https://t.co/g7xh3CKTnp	review	negative
1465493221174177795	136129929	2021-11-30 01:29:46+00:00	Yoooooooo Shang-Chi was gooooooooooooooood!!	too little info	positive
1465492482322436097	45501252	2021-11-30 01:26:49+00:00	I just saw this. It's pretty good. Tony Leung and Michelle Yeoh are outstanding and give the material a gravitas it does not deserve. It is so obviously made for the Chinese market - it starts in Mandarin - but you never really win by giving in to a bully. https://t.co/iWLXTD0S76	watching	positive
1465492469513129987	1416938612579516418	2021-11-30 01:26:46+00:00	i think the fastest ive ever bought merch for a show/movie after seeing it for the first time was when i first saw shang-chi and ordered the xialing funko pop as soon as i got back home	watching	positive
1465492292588953600	1382829793247379456	2021-11-30 01:26:04+00:00	@C_Shangchi @MXStoken $UNU - @kimjongunucoin $200,000 MARKET CAP 18 hours old - Very GOOD GAINS! Liquidity Locked! DYOR! Very Recommended. VERY GOOD QUICK GAINZ.	too little info	neutral
1465492207822065665	106634416	2021-11-30 01:25:44+00:00	Shang-Chi was dope	review	positive
1465492190789091333	1108522285202399233	2021-11-30 01:25:40+00:00	finally watching shang chi	watching	neutral
1465491892787949576	1326722369516400643	2021-11-30 01:24:29+00:00	Shang Chi https://t.co/VFcKDcqJ76	too little info	neutral
1465491836462530563	961412350795370496	2021-11-30 01:24:15+00:00	xialing, wenwu, and shang-chi in that particular order https://t.co/lZT106Wq42	actor/character talk	neutral
1465491807085768718	16212706	2021-11-30 01:24:08+00:00	As I was watching 'Shang-Chi' for the (... let's just say umpteenth time) I realized there is a series I need.There's a line in the film that got me thinking (not a spoiler): We live in a world where half the population can disappear in an instant."That got me thinking."	watching	neutral
1465491391279206413	1203431615101317120	2021-11-30 01:22:29+00:00	im watching shang-chi rn this is so good	watching	positive
1465490090856222723	1244379704787906560	2021-11-30 01:17:19+00:00	Shang Chi is definitely also part of this category too. The fight choreography really makes that movie shine and unique to the franchise.	review	positive
1465489831237230601	1408891385135210499	2021-11-30 01:16:17+00:00	Now that I was actually able to see Shang chi I’m finally able to listen to this soundtrack	watching	neutral
1465489791047241729	19259844	2021-11-30 01:16:08+00:00	Try Not To Eat Challenge - Marvel Vs. DC (Shang-Chi, Loki, Deadpool, Bir... https://t.co/RO8pqu2KFO 💜🙏🏼👏🏼	too little info	neutral
1465489199042281473	29793623	2021-11-30 01:13:47+00:00	Finally watched @shangchi …A MAZ ZING!!!!!!	watching	positive
1465489176158105605	1054540611594813442	2021-11-30 01:13:41+00:00	@pinotorious But....can you deny that Shang-Chi strikes a resemblance to the Forsaken campaign? 🤔	too little info	neutral
1465488920771190784	50754073	2021-11-30 01:12:40+00:00	@Fandango Shang Chi, Dune, Godzilla vs Kong	comparison	neutral
1465488832065945604	1385782200440954881	2021-11-30 01:12:19+00:00	@the_high_boi Why don’t u do do more mavel videos like shang chi	too little info	positive
1465488817343848457	885299264565465088	2021-11-30 01:12:16+00:00	My Phase 4 Ranking so far (What If…? would lie between Shang-Chi and Black Widow. I have a feeling that by the end of the series, as long as it keeps the same level of quality, Hawkeye will pass WandaVision) https://t.co/dNzm6wMdzz https://t.co/wGpnECthDa	review	positive
1465488732581076992	978924326895329280	2021-11-30 01:11:55+00:00	Shang- Chi sountracks are all fire pls	too little info	neutral
1465488490318245888	209749737	2021-11-30 01:10:58+00:00	@rabizidnyilma I quite enjoyed it. The series haven't thrilled like the movies did. I'm looking forward to the new Spiderman. Shang Chi wasn't that great either	review	negative
1465487934849695746	4873093421	2021-11-30 01:08:45+00:00	@IMDb Shang-Chi and the ten rings :)	too little info	neutral
1465486998446252035	463183619	2021-11-30 01:05:02+00:00	Join a FREE #webinar on how #shangchi, #eternals and #squidgame have expanded Asian and #aapi representation in American media. REGISTER NOW! With @supchinanews https://t.co/bI2BjVYAlk #representationmatters #koreanwave #netflix #marvel #disney #movieindustry #industryexperts https://t.co/X2M2TK1P7b	too little info	neutral
1465486877469802501	893017770090127360	2021-11-30 01:04:33+00:00	@DoctorPlanet_ @KenWeatherlyIII It was already over 50 before Shang-Chi without including the shows	too little info	neutral
1465486729897394178	142895119	2021-11-30 01:03:58+00:00	Snake Eyes climaxed with giant CGI snakes and Shang-Chi climaxed with giant CGI dragons, and I'm sitting here with my popcorn thinking just fucking kick each other"."	too little info	neutral
1465485658596823040	2318257354	2021-11-30 00:59:43+00:00	@Hark_itsHannah Overall a solid flick, thought some elements were a bit wonky but definitely a fun kung fu movie with cape elements.Shang Chi strikes me as a character who will be cooler when he appears alongside other MCU mainstays.	actor/character talk	neutral
1465485617551265795	1663799936	2021-11-30 00:59:33+00:00	Wow Shang-Chi was actually really good	review	positive
1465485427175936006	811219351	2021-11-30 00:58:47+00:00	@crenshawh Please RETWEET&amp;LISTEN https://t.co/ECLB8kBm6E Pablo goes over #netflix #MidnightMass #BlueMiracle #JohnLeguizamosLatinHistoryforMorons #LuisEsparza #StarWars #SWVisions TheAmbassador gets into #HBOMax #DoomPatrol #Maid #Dracula #talkingnerdy #talknerdytome RT https://t.co/Xkwl5Jan2D	too little info	neutral
1465485329410973698	485864272	2021-11-30 00:58:24+00:00	Shang Chi is so damn good	review	positive
1465485050007461889	4742487401	2021-11-30 00:57:17+00:00	@joowapa Some might. I don't know of a reason to not like him, and I liked his portrayal of shang chi so he's good in my book	too little info	neutral
1465484647694053377	52578035	2021-11-30 00:55:42+00:00	My first impressions of #MarvelStudios #ShangChi Home Video Release (Digitally Now &amp; Disc Tomorrow) https://t.co/jpRo8tSGqx	review	postive
1465484628349833222	1215244768915197952	2021-11-30 00:55:37+00:00	@FloppingHardrn @grantpaulsen20 @MarcusSpixru I actually liked Shang Chi	review	positive
1465484626802229248	1226223258	2021-11-30 00:55:37+00:00	I wanna lay up and watch Shang chi	watching	positive
1465483899551817730	305011646	2021-11-30 00:52:43+00:00	Finally Finished Shang Chi. Marvel Coulda Kept That One In The Drafts https://t.co/rjniql6TVR	watching	neutral
1465483597196976130	23122060	2021-11-30 00:51:31+00:00	@ellie_johnson96 Did this for Shang-Chi. A few weird looks, and it did feel a little awkward walking in on my own, but actually oddly therapeutic!	too little info	neutral
1465483438299906050	1302756110114324481	2021-11-30 00:50:53+00:00	@blueradiator @ComicBook With Shang-Chi in the MCU now, and if they meet up before the new Spider-Man Trilogy starts its possible!	too little info	neutral
1465483130744229892	326510375	2021-11-30 00:49:40+00:00	Shang-Chi is definitely in the top 5 best Marvel Movies	review	positive
1465482766804475910	1215916315984236544	2021-11-30 00:48:13+00:00	@CFCMod_ https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465482719782215684	1325498052178796546	2021-11-30 00:48:02+00:00	@iKissDeadpool Also I take personal offense at the bashing of shang-chi. /lh	scene/plot talk	neutral
1465482488285913091	1336799394138615811	2021-11-30 00:47:07+00:00	@ProfDragonLord @SpiderApples41 Shang chi	too little info	neutral
1465481929940213765	1358142847837491205	2021-11-30 00:44:54+00:00	umm shang-chi…? yeah, shang-chi https://t.co/lvOgGyQrGm	too little info	neutral
1465481694807527429	1143493391046651904	2021-11-30 00:43:58+00:00	Finally watching Shang-Chi!	watching	neutral
1465481656085749767	17757461	2021-11-30 00:43:48+00:00	Finally watched Shang Chi. I felt like the legend was about the dragons and the evil Lovecraft looking thing and not the ten rings that were just kind of on his arms blowing stuff up but good movie go off.	watching	positive
1465481242300801030	2170197832	2021-11-30 00:42:10+00:00	@dontracistplz TRUE also me abt shang chi that shit lives rent free in my head	too little info	positvie
1465480793967538186	1215916315984236544	2021-11-30 00:40:23+00:00	@brfootball https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465480749461737478	1297664391056445442	2021-11-30 00:40:12+00:00	shang-chi was probably the best movie of lately 👍🏾👍🏾	review	positive
1465480697557045253	234742339	2021-11-30 00:40:00+00:00	Shang-Chi#ShangChi https://t.co/Tt6QVWZDcN	too little info	neutral
1465480671934263297	1215916315984236544	2021-11-30 00:39:54+00:00	@_owurakuampofo https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465480384427315206	1070706811920101376	2021-11-30 00:38:45+00:00	@blurayangel Shang chi	too little info	neutral
1465480330798903303	1248748133951168514	2021-11-30 00:38:32+00:00	@ShowbizSimon @shangchi w/ @SimuLiu should be a contender. But that's just my opinion. You see way more than I do. But still the action was amazing 👏  (once again,  my opinion)	review	positive
1465479749610975245	1271149688016732166	2021-11-30 00:36:14+00:00	@grantpaulsen20 Y Shang Chi so low?	too little info	neutral
1465479009349820422	3099879231	2021-11-30 00:33:17+00:00	Shang - Chi was 🔥🔥🔥 I highly recommend ya'll watch that!	review	positive
1465478745607663618	1435172495510818818	2021-11-30 00:32:14+00:00	First time watching Shang-Chi this mornings, shits gangster 😎	watching	positive
1465478693879525378	201858612	2021-11-30 00:32:02+00:00	@AlamoDC Also, I'm a bit concerned adulting might pull me somewhere else and make me see it at a different theater, which is what happened with Shang-Chi. (My glasses were ready at Sterling Walmart so I ended up seeing it at Regal Dulles instead.)	too little info	neutral
1465478507278987266	808549201156022273	2021-11-30 00:31:18+00:00	4th Quarter Movie Scores by MattyT:Shang-Chi: 9/10Dear Evan Hansen: 9.5/10No Time to Die: 8.5/10Eternals: 8/10Venom: 3/10Ghost Busters: 9/10King Richard: 9.5/10🎥🍿 https://t.co/Ks5b5JxfD0	review	positive
1465478485485445127	37677134	2021-11-30 00:31:12+00:00	The Shang-Chi bus fight is a top 5 Marvel fight	scene/plot talk	positive
1465478344460406796	756198587764183041	2021-11-30 00:30:39+00:00	@imaginejim @MarvelChampions Shang Chi https://t.co/bgMjKsslps	too little info	neutral
1465478226227126278	630308401	2021-11-30 00:30:11+00:00	@lovenothate1984 @KenB_2 @RPK_NEWS1 All we heard was their voice and its not an evidence they are alive. Shang-Chi's father heard his wife only to find out it was a monster from another dimension. Dont jump to conclusions without facts.	too little info	neutral
1465478168299638790	987454927772336128	2021-11-30 00:29:57+00:00	Digital Code#ShangChi And The Legend Of The Ten Rings#4KUHD #DigitalCode #Movies #HomeTheater #Streaming #Films #CineFile https://t.co/1IQMaxORba	too little info	neutral
1465477156037971980	23591252	2021-11-30 00:25:55+00:00	Shang Chi is better than The French Dispatch! bad list! https://t.co/mEcahu7XVB	comparison	positive
1465476529291468803	17550855	2021-11-30 00:23:26+00:00	Taco Bell and finally watching Shang-Chi	watching	neutral
1465476507300732929	1401267523752972292	2021-11-30 00:23:21+00:00	runaways marvel spiderman peter parker shang-chi mj ned trio edit fancam dr stranger wanda doc ock toh amphibia genshin arcane kiss art andrew garfield ranboo tubbo cookie run gingerbrave dsmp dni list carrd moots new https://t.co/y9J4ZVyrnq	too little info	neutral
1465476368943222794	1086057195266019328	2021-11-30 00:22:48+00:00	@Philjimeneznyc @shangchi Agreed, one of more enjoyable MCU's for me also	watching	positive
1465476067452456961	1215916315984236544	2021-11-30 00:21:36+00:00	@mrceleb9 @ghanayesu_ @I_Am_Winter @gyimiinkoa30 @IamUPO @Kayjnr10 @blackboy0_ @unknown__god_ https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465476015803842565	1215916315984236544	2021-11-30 00:21:24+00:00	@harrisonmbamara https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465476007012491278	4742487401	2021-11-30 00:21:21+00:00	@joowapa He played shang chi in a recent marvel movie and people think he's adorable	too little info	neutral
1465475482787459074	233575841	2021-11-30 00:19:16+00:00	* insert shang chi michael scene *	too little info	neutral
1465474946424049666	1363684062158872576	2021-11-30 00:17:09+00:00	thinking abt how shang-chi is from san francisco, which is where both ant-man movies takes place.....y'all just imagine shang-chi, like 16 and doing his best to adjust to his new life, and there's this tiny man running around blowing stuff up	scene/plot talk	neutral
1465474891692531714	1397563948593991685	2021-11-30 00:16:56+00:00	@ChunghaBrazil @CHUNGHA_MNHent Shang-chi #CHUNGHAisKillingMe @CHUNGHA_MNHent	too little info	neutral
1465474809391984647	1059952886233423872	2021-11-30 00:16:36+00:00	Finally got around to watching Shang-Chi and the Legend of the Ten Rings. Man, what a film! One that flew under the radar for some, but one of the best MCU films. @awkwafina was so goooood	watching	positive
1465474788613410821	1315139018854727681	2021-11-30 00:16:31+00:00	@AceTrainerLiam the fox from Shang-Chi is based on Ninetales and Hisuian Zorua is based on the fox from Shang-Chi. it's really that simple.	too little info	neutral
1465473542368022530	1417717032741572612	2021-11-30 00:11:34+00:00	@shangchi @disneyplus Well I casually watched it on Disney+ and it turned out to be a great movie !	watching	positive
1465473248481579015	1158596844613591040	2021-11-30 00:10:24+00:00	I’m trying to find the tweet of the girl saying she’s thankful Shang-Chi already knew how to fight… I couldn’t agree more lol	too little info	positive
1465471924297822208	1396019966	2021-11-30 00:05:08+00:00	@gracefuldaya BRO I WILL shang chi is also still there i might watch it again	too little info	positive
1465471254203404288	100866814	2021-11-30 00:02:28+00:00	@the1stSpectre @shangchi Well okay	too little info	neutral
1465471123139747841	3243547020	2021-11-30 00:01:57+00:00	@trevyaboy Disney has started releasing movies at home after 45 days of being theater exclusive, such as Free Guy, Shang-Chi, and Ron’s Gone Wrong. Paramount has done this before with A Quiet Place 2, and Warner Bros will start doing it next year.	advertisement	neutral
1465470917212004356	1456287661900058640	2021-11-30 00:01:08+00:00	@Philjimeneznyc @shangchi Really??? I need to see it	too little info	neutral
1465470759870992387	1241566068050522112	2021-11-30 00:00:30+00:00	the first thing i noticed while watching @shangchi was that they’re wearing chacos. love it	too little info	positive
1465470593105547268	1358202389493407744	2021-11-29 23:59:51+00:00	@himbopiker @JediNabber That's fine I think Shang chi was the best marvel film this year	review	positive
1465470115386961933	1911601494	2021-11-29 23:57:57+00:00	@Italooalmeidaa Shang chi foodaa dmmmss ❤️❤️	too little info	positive
1465469894871465985	1289293985815633922	2021-11-29 23:57:04+00:00	The female characters carried Shang Chi, even Akw*fina's annoying ass	too little info	neutral
1465469562896502789	320335089	2021-11-29 23:55:45+00:00	@Kneel2ThaCrown So I finally saw #ShangChi over the weekend and I really liked it. I had no expectations going in, similar to #Eternals , but if I’m honest I like #ShangChi better. Also saw #Hawkeye too so I’m caught up. WBU?	watching	positive
1465469471506767878	2889299145	2021-11-29 23:55:23+00:00	Gone to the dogs. Last 4 DC movies cant even cross $400M. Sonic beat a birds of prey movie. Shang chi &amp; black widow beat a new suicide squad movie at d box office. #RestoreTheSnyderVerse https://t.co/63uOdiGbP3	release	neutral
1465469372739178502	795701305691910144	2021-11-29 23:55:00+00:00	No idea what soup dumplings are but Shang-Chi was a lot of fun can you help me out here @SimuLiu https://t.co/74PQJcF9zF	watching	positvie
1465468756956745728	898310065	2021-11-29 23:52:33+00:00	Shang Chi got elements from Black Panther I’m liking this movie	watching	positive
1465468705815547912	332966637	2021-11-29 23:52:21+00:00	Tonight's film: Shang-Chi and The Legend of The Ten Rings.Fast-paced action and vibrant visuals that I wouldn't say were necessarily enriched by MCU Easter eggs, as fun as they were (especially THAT cameo).	review	neutral
1465468503100694535	1448024318	2021-11-29 23:51:32+00:00	@DapperSteve Jackie would be cool for a Shang-Chi sequel. Jet Li too	too little info	neutral
1465468270496997380	1301602469676425216	2021-11-29 23:50:37+00:00	@IMDb Money HeistShang-chiFree Guy	too little info	neutral
1465468097809293315	2772798101	2021-11-29 23:49:56+00:00	Me tryna watch Shang-Chi" everytime fake blaccent girl shows up. https://t.co/Qb6bUWGIos"	too little info	neutral
1465467189343965187	1443575477352816646	2021-11-29 23:46:19+00:00	@SkadoodlyD @JediNabber 🤷‍♂️ idk nothing marvel has made apart from shang chi has appealed to me at all	too little info	neutral
1465467007621640192	301877327	2021-11-29 23:45:36+00:00	shang chi is really a great ass movie man.	review	positive
1465466955951968263	1457763201559547914	2021-11-29 23:45:24+00:00	it's like if xialing was a lego she'd just be Nya like they have the same fiery personality, both lesbians, and both have an annoying overly confident brother that thinks he's the main character🥱(/hj for the last part no Shang chi slander here &lt;3)	actor/character talk	neutral
1465466799508623361	19969944	2021-11-29 23:44:46+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/RdMDLDVO70	advertisement	neutral
1465466786334539777	1462343372811628544	2021-11-29 23:44:43+00:00	Shang chi https://t.co/hzJSHMbTNC	too little info	neutral
1465466050108088320	630031074	2021-11-29 23:41:48+00:00	@Idkbutiguess___ Shang chi was just ok. I was expecting more	too little info	neutral
1465465884198141953	1236786300864225280	2021-11-29 23:41:08+00:00	@Iostwoods exactly😒 how was shangchi btw	too little info	neutral
1465465672012550145	2492091330	2021-11-29 23:40:17+00:00	Trying not to think about it /@iamjojo MOONCHILD🌕🧒🏿/@nikizefanya Shang-Chi &amp; the legend of the ten ringsPositions/@ArianaGrande https://t.co/IB2Ma8ftZ6	too little info	neutral
1465464346637651971	1295591876	2021-11-29 23:35:01+00:00	@Fandango Shang Chi	too little info	neutral
1465464025630887945	1119929772	2021-11-29 23:33:45+00:00	@IGN Shit I waited for Shang Chi all the way until Disney plus I can't wait for this too.	release	positive
1465462522027384836	1375509335355371524	2021-11-29 23:27:46+00:00	Just found one of Shang chi’s rings https://t.co/67wfDI97LF	too little info	neutral
1465462516738408456	1464044017017135104	2021-11-29 23:27:45+00:00	@ack5rman de Shang chi	too little info	neutral
1465462374673141769	29793623	2021-11-29 23:27:11+00:00	Finally watching Shang-Chi…RIP Stan Lee. That shoulda been him driving he bus.	watching	neutral
1465462021445488640	30541239	2021-11-29 23:25:47+00:00	51. Shang-Chi and the Legend of the Ten Rings https://t.co/AhiadKKrRl	too little info	neutral
1465461792730140685	721404272928235520	2021-11-29 23:24:53+00:00	@YaBoyRoshi can y’all react to Shang-chi and Hawkeye?	too little info	neutral
1465461621157892096	30541239	2021-11-29 23:24:12+00:00	My ★★★★★ review of Shang-Chi and the Legend of the Ten Rings on @letterboxd: https://t.co/rn7gPgep3h	review	positive
1465461456149913606	722467650	2021-11-29 23:23:32+00:00	@tvshowtime What If and Shang-Chi 💯	too little info	neutral
1465460819588702208	87146639	2021-11-29 23:21:00+00:00	New Tumblr post: " https://t.co/3kZJ4hJyqr avengers: endgame, captain marvel movie, shang chi and the legend of the ten rings, carol danvers, captain marvel, queue do count	too little info	neutral
1465460812932333571	115331588	2021-11-29 23:20:59+00:00	@MarvelStudios Can it be Tuesday yet? I’m ready to go buy #ShangChi on 4K 🤩	too little info	positve
1465460798948622345	1262105001071181824	2021-11-29 23:20:56+00:00	@IMDb Movies I’ve been able to enjoy this year: Godzilla VS KongShang-ChiJungle CruiseFree GuySpace Jam a New LegacyArmy of the DeadEternalsKnowing Hollywood and critics, they’ll nominate the dramas that I either don’t watch or even know about again.	too little info	neutral
1465460651007127560	1418738324928335877	2021-11-29 23:20:20+00:00	vemdo shang chi com a bestie	too little info	neutral
1465460551161634816	518502061	2021-11-29 23:19:56+00:00	i just finished seeing shang-chi and the legend of the ten rings i loved it, this movie is so fucking good, the settings spectacular. #ShangChi thank you so much @SimuLiu #SimuLiu https://t.co/4aaSrjg79x	watching	positive
1465460367140831239	1448801086987452419	2021-11-29 23:19:13+00:00	@jaureban Shang-Chi https://t.co/3LSsKh3d47	too little info	neutral
1465460186642989058	21492808	2021-11-29 23:18:30+00:00	I just entered to win a digital copy of @ShangChi from @realmomofsfv. You can too! Details here! #ShangChi https://t.co/gHq49u6T2t	advertisement	neutral
1465460062336475146	1302777645285941248	2021-11-29 23:18:00+00:00	@tenringz [ It really is such a shame.. but it’s inevitable with any Marvel verse 😔 I enjoy your portrayal of Shang chi and I hope to write with you! ]	too little info	neutral
1465460042329698322	1266835158604435456	2021-11-29 23:17:55+00:00	that shang chi post credits scene was very sus… i will not rest til the marvels trailer this is so serious https://t.co/LsK6L8UsJ0	release	neutral
1465459908644536320	1336963885077725184	2021-11-29 23:17:23+00:00	@xialingverse keeping shang-chi behind 15 layers of 10 inch titanium walls with enhanced security mechanisms idc idc	too little info	neutral
1465459745939025920	1668485707	2021-11-29 23:16:45+00:00	@ok_anderson16 @Lynnieor @sourfridays @Milmiskew @fantastic580 @Jak70760853 @DiscussingFilm I mean it’ll def hurt, but I’m sure it was the best date Sony could get, esp dealing w/ China. Thing is this isn’t black widow or Shang chi, no matter what gets spoiled a large amount of ppl will still see it, bc unless it gets pirated, hearing abt it is diff than seeing it	too little info	neutral
1465458658331041796	1435400126940565505	2021-11-29 23:12:25+00:00	@ShangChiNews It would have made the final battle even more interesting. Shang chi is someone who failed to his father image and razor fist became what shang chi meant to be	review	neutral
1465458558615572490	1457228316629340163	2021-11-29 23:12:01+00:00	@C_Shangchi @santacruzc156 @RBXtoken 🤩👑  Last week I saw a  dude trading, he was using a tool to  find cryptos that were going to rise . I registered there but  I have difficulties understanding  how to trade with it . https://t.co/lx9DzcNUXZ  Maybe someone uses it ? Can you  tell me how it works ?⭕ 1729196400	too little info	neutral
1465458437635010562	951671799925780480	2021-11-29 23:11:33+00:00	@Shayzar @shangchi It was perfect	review	positive
